danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0.761,0.904,11,-5.659,0,0.149,0.027,0.0,0.357,0.158,134.05,audio_features,0PGgkoVw40QhIReoIMlK1o,spotify:track:0PGgkoVw40QhIReoIMlK1o,https://api.spotify.com/v1/tracks/0PGgkoVw40QhIReoIMlK1o,https://api.spotify.com/v1/audio-analysis/0PGgkoVw40QhIReoIMlK1o,293240,4,rap
0.752,0.611,11,-8.681,0,0.315,0.21,0.0,0.778,0.746,90.993,audio_features,0QnGI4OgY8ReggLWvEXdgD,spotify:track:0QnGI4OgY8ReggLWvEXdgD,https://api.spotify.com/v1/tracks/0QnGI4OgY8ReggLWvEXdgD,https://api.spotify.com/v1/audio-analysis/0QnGI4OgY8ReggLWvEXdgD,279933,4,rap
0.671,0.844,11,-2.344,1,0.0595,0.000628,0.0535,0.103,0.344,171.374,audio_features,0RJeeRfPWqjWdGDmha6AHG,spotify:track:0RJeeRfPWqjWdGDmha6AHG,https://api.spotify.com/v1/tracks/0RJeeRfPWqjWdGDmha6AHG,https://api.spotify.com/v1/audio-analysis/0RJeeRfPWqjWdGDmha6AHG,243267,4,rap
0.575,0.905,9,-2.372,1,0.338,0.253,0.0,0.269,0.753,110.165,audio_features,0RMr1YqH6Mv6HeklKsl76e,spotify:track:0RMr1YqH6Mv6HeklKsl76e,https://api.spotify.com/v1/tracks/0RMr1YqH6Mv6HeklKsl76e,https://api.spotify.com/v1/audio-analysis/0RMr1YqH6Mv6HeklKsl76e,270973,5,rap
0.804,0.495,0,-7.079,1,0.0557,0.000273,0.0,0.0711,0.363,128.341,audio_features,0T1PGhdhF9ExbVSwImv3iR,spotify:track:0T1PGhdhF9ExbVSwImv3iR,https://api.spotify.com/v1/tracks/0T1PGhdhF9ExbVSwImv3iR,https://api.spotify.com/v1/audio-analysis/0T1PGhdhF9ExbVSwImv3iR,256187,4,rap
0.915,0.719,11,-6.411,0,0.161,0.0285,0.0,0.0444,0.799,97.614,audio_features,0T4YDyl4MbMcnmhEDfk1Uj,spotify:track:0T4YDyl4MbMcnmhEDfk1Uj,https://api.spotify.com/v1/tracks/0T4YDyl4MbMcnmhEDfk1Uj,https://api.spotify.com/v1/audio-analysis/0T4YDyl4MbMcnmhEDfk1Uj,248107,4,rap
0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152,audio_features,0UREO3QWbXJW3gOUXpK1am,spotify:track:0UREO3QWbXJW3gOUXpK1am,https://api.spotify.com/v1/tracks/0UREO3QWbXJW3gOUXpK1am,https://api.spotify.com/v1/audio-analysis/0UREO3QWbXJW3gOUXpK1am,177267,4,rap
0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,audio_features,0WKYRFtH6KKbaNWjsxqm70,spotify:track:0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/tracks/0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/audio-analysis/0WKYRFtH6KKbaNWjsxqm70,211493,4,rap
0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491,audio_features,0YkJU6TjjwzsVXUPRIO0DB,spotify:track:0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/tracks/0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/audio-analysis/0YkJU6TjjwzsVXUPRIO0DB,253573,4,rap
0.925,0.737,8,-1.292,1,0.0777,0.092,0.0,0.169,0.603,133.946,audio_features,0Zh5U48tZNeAzzLTV1CVBE,spotify:track:0Zh5U48tZNeAzzLTV1CVBE,https://api.spotify.com/v1/tracks/0Zh5U48tZNeAzzLTV1CVBE,https://api.spotify.com/v1/audio-analysis/0Zh5U48tZNeAzzLTV1CVBE,222240,4,rap
0.678,0.814,1,-2.153,1,0.33,0.178,0.0,0.64,0.172,89.408,audio_features,0eyEygfKybe4L1QntQEWk8,spotify:track:0eyEygfKybe4L1QntQEWk8,https://api.spotify.com/v1/tracks/0eyEygfKybe4L1QntQEWk8,https://api.spotify.com/v1/audio-analysis/0eyEygfKybe4L1QntQEWk8,145960,4,rap
0.677,0.698,3,-5.793,0,0.352,0.0935,0.0,0.0511,0.83,78.443,audio_features,0fLILzjVXRCLC0lsNKcQ8I,spotify:track:0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/tracks/0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/audio-analysis/0fLILzjVXRCLC0lsNKcQ8I,288573,4,rap
0.857,0.911,8,-3.021,1,0.21,0.039,0.00035,0.156,0.536,94.544,audio_features,0gD2cJRctfFy9RRvwf7BIJ,spotify:track:0gD2cJRctfFy9RRvwf7BIJ,https://api.spotify.com/v1/tracks/0gD2cJRctfFy9RRvwf7BIJ,https://api.spotify.com/v1/audio-analysis/0gD2cJRctfFy9RRvwf7BIJ,226427,4,rap
0.933,0.728,7,-5.902,1,0.148,0.326,8.55e-06,0.0717,0.898,108.994,audio_features,0jdkdbnRwNVHJQ6zL84pQs,spotify:track:0jdkdbnRwNVHJQ6zL84pQs,https://api.spotify.com/v1/tracks/0jdkdbnRwNVHJQ6zL84pQs,https://api.spotify.com/v1/audio-analysis/0jdkdbnRwNVHJQ6zL84pQs,206400,4,rap
0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,audio_features,0l3GEbH3CviUytD6iX4wzg,spotify:track:0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,250747,4,rap
0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,audio_features,0lLDaAdXcjOQ7Mf2NXzXay,spotify:track:0lLDaAdXcjOQ7Mf2NXzXay,https://api.spotify.com/v1/tracks/0lLDaAdXcjOQ7Mf2NXzXay,https://api.spotify.com/v1/audio-analysis/0lLDaAdXcjOQ7Mf2NXzXay,292593,4,rap
